x,y
-8.135844,-8.643406
-8.791485,-8.187328
-9.196668,-7.324611
-7.0004587,-6.543092
-7.757096,-8.435808
-9.88385,-7.180642
-6.271803,-8.426049
-8.871846,-9.265237
-8.019116,-9.699335
-8.530568,-8.7442665
-6.88914,-7.30899
-7.7716417,-6.2025933
-7.078515,-8.572555
-7.2349377,-9.129042
-9.598735,-8.907942
-7.867385,-6.376432
-6.415805,-8.64012
-6.8428288,-9.247016
-6.7226753,-8.427738
-7.1802087,-8.5008335
-7.66966,-7.442603
-7.8262777,-9.2188225
-8.299838,-9.460459
-7.896114,-8.481871
-9.914401,-7.8487196
-9.874669,-7.4041324
-8.712723,-7.7392244
-7.479253,-9.53837
-8.349313,-9.455084
-9.926368,-7.7011633
-8.437408,-9.709675
-9.921524,-9.253433
-6.9187098,-6.995274
-7.6528187,-8.902747
-8.253298,-6.976221
-9.392597,-7.5393853
-6.5630064,-7.225914
-9.914356,-8.743897
-8.961167,-6.906995
-9.342035,-7.581682
-7.519397,-6.266811
-8.393175,-7.1988263
-8.28548,-9.241122
-7.5779715,-8.121005
-8.854521,-6.0858784
-6.008209,-6.281961
-7.126431,-4.015016
-8.359288,-5.1607604
-8.339744,-2.4148936
-7.0287905,-2.2113771
-6.2514043,-3.7855113
-6.545724,-2.6229482
-7.5036545,-5.8294935
-7.3846464,-5.2838054
-8.108748,-5.102138
-9.432203,-2.6151996
-9.4231,-2.8527427
-8.626092,-2.7250986
-9.060719,-3.2368946
-8.6246805,-3.1061895
-7.802182,-4.505211
-8.163716,-2.6182518
-8.027622,-2.5710769
-6.438705,-5.5341473
-9.989803,-5.6951666
-7.6955676,-2.5762033
-9.877073,-2.5781527
-8.98205,-5.240108
-9.747971,-4.568124
-8.792149,-4.582244
-7.6916394,-5.2671957
-8.9282465,-2.6077087
-6.4069476,-2.0807805
-7.7737284,-4.2803926
-7.0499663,-2.2377496
-6.233185,-4.8944273
-7.8976016,-5.6267667
-9.806163,-4.843652
-8.773546,-3.2813137
-6.6778593,-2.80682
-8.135844,-4.6434054
-8.791485,-4.187329
-9.196668,-3.3246112
-7.0004587,-2.5430918
-7.757096,-4.4358077
-9.88385,-3.180642
-6.271803,-4.4260497
-8.871846,-5.265237
-8.019116,-5.699335
-8.530568,-4.7442665
-6.88914,-3.3089898
-7.7716417,-2.2025933
-7.078515,-4.5725546
-7.2349377,-5.1290417
-9.598735,-4.907942
-7.867385,-2.376432
-6.415805,-4.6401196
-6.8428288,-5.2470155
-6.7226753,-4.4277387
-7.1802087,-4.500834
-7.66966,-3.442603
-7.8262777,-5.2188225
-8.299838,-5.4604588
-7.896114,-4.481871
-9.914401,-3.8487198
-9.874669,-3.4041326
-8.712723,-3.7392247
-7.479253,-5.53837
-8.349313,-5.4550843
-9.926368,-3.7011633
-8.437408,-5.709675
-9.921524,-5.2534337
-6.9187098,-2.995274
-7.6528187,-4.902747
-8.253298,-2.9762208
-9.392597,-3.5393856
-6.5630064,-3.225914
-9.914356,-4.743898
-8.961167,-2.9069948
-9.342035,-3.5816822
-7.519397,-2.266811
-8.393175,-3.1988263
-8.28548,-5.241122
-7.5779715,-4.121005
-8.854521,-2.0858784
-6.008209,-2.281961
-7.126431,-0.015015901
-8.359288,-1.1607605
-8.339744,1.5851063
-7.0287905,1.7886227
-6.2514043,0.21448876
-6.545724,1.377052
-7.5036545,-1.8294938
-7.3846464,-1.2838054
-8.108748,-1.1021382
-9.432203,1.3848003
-9.4231,1.1472572
-8.626092,1.2749014
-9.060719,0.7631053
-8.6246805,0.8938106
-7.802182,-0.50521094
-8.163716,1.3817481
-8.027622,1.428923
-6.438705,-1.5341471
-9.989803,-1.6951665
-7.6955676,1.4237967
-9.877073,1.4218475
-8.98205,-1.2401079
-9.747971,-0.56812394
-8.792149,-0.5822441
-7.6916394,-1.2671956
-8.9282465,1.3922913
-6.4069476,1.9192194
-7.7737284,-0.28039286
-7.0499663,1.7622503
-6.233185,-0.8944275
-7.8976016,-1.6267667
-9.806163,-0.8436518
-8.773546,0.71868634
-6.6778593,1.1931802
-8.135844,-0.64340556
-8.791485,-0.1873287
-9.196668,0.67538875
-7.0004587,1.4569081
-7.757096,-0.43580773
-9.88385,0.81935805
-6.271803,-0.42604953
-8.871846,-1.265237
-8.019116,-1.6993351
-8.530568,-0.7442663
-6.88914,0.6910102
-7.7716417,1.7974066
-7.078515,-0.5725548
-7.2349377,-1.1290414
-9.598735,-0.90794176
-7.867385,1.623568
-6.415805,-0.6401198
-6.8428288,-1.2470156
-6.7226753,-0.42773864
-7.1802087,-0.5008338
-7.66966,0.55739677
-7.8262777,-1.2188222
-8.299838,-1.4604586
-7.896114,-0.48187104
-9.914401,0.15128021
-9.874669,0.59586746
-8.712723,0.2607754
-7.479253,-1.5383701
-8.349313,-1.4550842
-9.926368,0.29883674
-8.437408,-1.7096748
-9.921524,-1.2534336
-6.9187098,1.0047259
-7.6528187,-0.90274704
-8.253298,1.0237792
-9.392597,0.46061453
-6.5630064,0.77408594
-9.914356,-0.7438978
-8.961167,1.0930051
-9.342035,0.41831776
-7.519397,1.7331892
-8.393175,0.80117375
-8.28548,-1.2411219
-7.5779715,-0.12100514
-8.854521,1.9141215
-6.008209,1.7180392
-7.126431,3.9849842
-8.359288,2.8392396
-8.339744,5.5851064
-7.0287905,5.788623
-6.2514043,4.214489
-6.545724,5.377052
-7.5036545,2.1705062
-7.3846464,2.7161946
-8.108748,2.897862
-9.432203,5.3848004
-9.4231,5.1472573
-8.626092,5.2749014
-9.060719,4.7631054
-8.6246805,4.8938107
-7.802182,3.4947891
-8.163716,5.381748
-8.027622,5.428923
-6.438705,2.4658527
-9.989803,2.3048334
-7.6955676,5.4237967
-9.877073,5.4218473
-8.98205,2.759892
-9.747971,3.4318762
-8.792149,3.4177558
-7.6916394,2.7328043
-8.9282465,5.392291
-6.4069476,5.9192195
-7.7737284,3.719607
-7.0499663,5.7622504
-6.233185,3.1055725
-7.8976016,2.3732333
-9.806163,3.1563482
-8.773546,4.718686
-6.6778593,5.19318
-8.135844,3.3565946
-8.791485,3.8126712
-9.196668,4.675389
-7.0004587,5.456908
-7.757096,3.5641923
-9.88385,4.819358
-6.271803,3.5739505
-8.871846,2.7347631
-8.019116,2.300665
-8.530568,3.2557337
-6.88914,4.69101
-7.7716417,5.7974067
-7.078515,3.4274452
-7.2349377,2.8709586
-9.598735,3.0920582
-7.867385,5.623568
-6.415805,3.3598802
-6.8428288,2.7529845
-6.7226753,3.5722613
-7.1802087,3.4991663
-7.66966,4.557397
-7.8262777,2.7811778
-8.299838,2.5395412
-7.896114,3.5181289
-9.914401,4.1512804
-9.874669,4.5958676
-8.712723,4.2607756
-7.479253,2.4616299
-8.349313,2.5449157
-9.926368,4.2988367
-8.437408,2.2903252
-9.921524,2.7465663
-6.9187098,5.004726
-7.6528187,3.0972528
-8.253298,5.023779
-9.392597,4.4606147
-6.5630064,4.774086
-9.914356,3.256102
-8.961167,5.093005
-9.342035,4.418318
-7.519397,5.733189
-8.393175,4.8011737
-8.28548,2.7588782
-7.5779715,3.878995
-8.854521,5.9141216
-6.008209,5.718039
-7.126431,7.984984
-8.359288,6.8392396
-8.339744,9.585106
-7.0287905,9.788623
-6.2514043,8.214489
-6.545724,9.377052
-7.5036545,6.1705065
-7.3846464,6.7161946
-8.108748,6.897862
-9.432203,9.3848
-9.4231,9.147257
-8.626092,9.274901
-9.060719,8.763105
-8.6246805,8.89381
-7.802182,7.494789
-8.163716,9.381748
-8.027622,9.428923
-6.438705,6.4658527
-9.989803,6.3048334
-7.6955676,9.423797
-9.877073,9.421847
-8.98205,6.759892
-9.747971,7.431876
-8.792149,7.417756
-7.6916394,6.7328043
-8.9282465,9.392291
-6.4069476,9.919219
-7.7737284,7.7196074
-7.0499663,9.76225
-6.233185,7.1055727
-7.8976016,6.3732333
-9.806163,7.156348
-8.773546,8.718686
-6.6778593,9.19318
-8.135844,7.3565946
-8.791485,7.812671
-9.196668,8.675388
-7.0004587,9.456908
-7.757096,7.5641923
-9.88385,8.819358
-6.271803,7.5739503
-8.871846,6.734763
-8.019116,6.300665
-8.530568,7.2557335
-6.88914,8.69101
-7.7716417,9.797406
-7.078515,7.4274454
-7.2349377,6.8709583
-9.598735,7.092058
-7.867385,9.623568
-6.415805,7.3598804
-6.8428288,6.7529845
-6.7226753,7.5722613
-7.1802087,7.499166
-7.66966,8.557397
-7.8262777,6.7811775
-8.299838,6.5395412
-7.896114,7.518129
-9.914401,8.15128
-9.874669,8.595867
-8.712723,8.260776
-7.479253,6.46163
-8.349313,6.5449157
-9.926368,8.298837
-8.437408,6.290325
-9.921524,6.7465663
-6.9187098,9.004726
-7.6528187,7.097253
-8.253298,9.023779
-9.392597,8.460614
-6.5630064,8.774086
-9.914356,7.256102
-8.961167,9.093005
-9.342035,8.418318
-7.519397,9.73319
-8.393175,8.801174
-8.28548,6.758878
-7.5779715,7.878995
-8.854521,9.914122
-6.008209,9.7180395
-3.1264312,-8.015016
-4.3592877,-9.160761
-4.339743,-6.4148936
-3.0287902,-6.211377
-2.2514043,-7.785511
-2.545724,-6.622948
-3.5036545,-9.8294935
-3.3846467,-9.283806
-4.108749,-9.1021385
-5.432203,-6.6151996
-5.4231005,-6.8527427
-4.6260924,-6.7250986
-5.060719,-7.2368946
-4.6246805,-7.1061893
-3.8021822,-8.505211
-4.1637163,-6.618252
-4.027622,-6.571077
-2.438705,-9.534147
-5.9898033,-9.695167
-3.6955676,-6.5762033
-5.877073,-6.5781527
-4.98205,-9.240108
-5.7479706,-8.568124
-4.7921486,-8.582244
-3.6916394,-9.267196
-4.9282465,-6.607709
-2.4069476,-6.0807805
-3.7737284,-8.280393
-3.049966,-6.2377496
-2.2331848,-8.894427
-3.8976016,-9.626766
-5.806163,-8.843652
-4.773546,-7.281314
-2.6778593,-6.80682
-4.1358438,-8.643406
-4.791485,-8.187328
-5.1966677,-7.324611
-3.0004587,-6.543092
-3.7570958,-8.435808
-5.88385,-7.180642
-2.271803,-8.426049
-4.871846,-9.265237
-4.0191164,-9.699335
-4.5305676,-8.7442665
-2.88914,-7.30899
-3.771642,-6.2025933
-3.078515,-8.572555
-3.2349377,-9.129042
-5.5987353,-8.907942
-3.8673847,-6.376432
-2.4158049,-8.64012
-2.8428288,-9.247016
-2.7226756,-8.427738
-3.180209,-8.5008335
-3.66966,-7.442603
-3.8262777,-9.2188225
-4.299838,-9.460459
-3.896114,-8.481871
-5.914401,-7.8487196
-5.8746686,-7.4041324
-4.712723,-7.7392244
-3.4792528,-9.53837
-4.3493133,-9.455084
-5.9263673,-7.7011633
-4.4374084,-9.709675
-5.921524,-9.253433
-2.9187098,-6.995274
-3.6528187,-8.902747
-4.2532983,-6.976221
-5.392597,-7.5393853
-2.5630064,-7.225914
-5.914356,-8.743897
-4.961167,-6.906995
-5.342035,-7.581682
-3.5193965,-6.266811
-4.3931756,-7.1988263
-4.2854795,-9.241122
-3.5779715,-8.121005
-4.8545213,-6.0858784
-2.0082092,-6.281961
-3.1264312,-4.015016
-4.3592877,-5.1607604
-4.339743,-2.4148936
-3.0287902,-2.2113771
-2.2514043,-3.7855113
-2.545724,-2.6229482
-3.5036545,-5.8294935
-3.3846467,-5.2838054
-4.108749,-5.102138
-5.432203,-2.6151996
-5.4231005,-2.8527427
-4.6260924,-2.7250986
-5.060719,-3.2368946
-4.6246805,-3.1061895
-3.8021822,-4.505211
-4.1637163,-2.6182518
-4.027622,-2.5710769
-2.438705,-5.5341473
-5.9898033,-5.6951666
-3.6955676,-2.5762033
-5.877073,-2.5781527
-4.98205,-5.240108
-5.7479706,-4.568124
-4.7921486,-4.582244
-3.6916394,-5.2671957
-4.9282465,-2.6077087
-2.4069476,-2.0807805
-3.7737284,-4.2803926
-3.049966,-2.2377496
-2.2331848,-4.8944273
-3.8976016,-5.6267667
-5.806163,-4.843652
-4.773546,-3.2813137
-2.6778593,-2.80682
-4.1358438,-4.6434054
-4.791485,-4.187329
-5.1966677,-3.3246112
-3.0004587,-2.5430918
-3.7570958,-4.4358077
-5.88385,-3.180642
-2.271803,-4.4260497
-4.871846,-5.265237
-4.0191164,-5.699335
-4.5305676,-4.7442665
-2.88914,-3.3089898
-3.771642,-2.2025933
-3.078515,-4.5725546
-3.2349377,-5.1290417
-5.5987353,-4.907942
-3.8673847,-2.376432
-2.4158049,-4.6401196
-2.8428288,-5.2470155
-2.7226756,-4.4277387
-3.180209,-4.500834
-3.66966,-3.442603
-3.8262777,-5.2188225
-4.299838,-5.4604588
-3.896114,-4.481871
-5.914401,-3.8487198
-5.8746686,-3.4041326
-4.712723,-3.7392247
-3.4792528,-5.53837
-4.3493133,-5.4550843
-5.9263673,-3.7011633
-4.4374084,-5.709675
-5.921524,-5.2534337
-2.9187098,-2.995274
-3.6528187,-4.902747
-4.2532983,-2.9762208
-5.392597,-3.5393856
-2.5630064,-3.225914
-5.914356,-4.743898
-4.961167,-2.9069948
-5.342035,-3.5816822
-3.5193965,-2.266811
-4.3931756,-3.1988263
-4.2854795,-5.241122
-3.5779715,-4.121005
-4.8545213,-2.0858784
-2.0082092,-2.281961
-3.1264312,-0.015015901
-4.3592877,-1.1607605
-4.339743,1.5851063
-3.0287902,1.7886227
-2.2514043,0.21448876
-2.545724,1.377052
-3.5036545,-1.8294938
-3.3846467,-1.2838054
-4.108749,-1.1021382
-5.432203,1.3848003
-5.4231005,1.1472572
-4.6260924,1.2749014
-5.060719,0.7631053
-4.6246805,0.8938106
-3.8021822,-0.50521094
-4.1637163,1.3817481
-4.027622,1.428923
-2.438705,-1.5341471
-5.9898033,-1.6951665
-3.6955676,1.4237967
-5.877073,1.4218475
-4.98205,-1.2401079
-5.7479706,-0.56812394
-4.7921486,-0.5822441
-3.6916394,-1.2671956
-4.9282465,1.3922913
-2.4069476,1.9192194
-3.7737284,-0.28039286
-3.049966,1.7622503
-2.2331848,-0.8944275
-3.8976016,-1.6267667
-5.806163,-0.8436518
-4.773546,0.71868634
-2.6778593,1.1931802
-4.1358438,-0.64340556
-4.791485,-0.1873287
-5.1966677,0.67538875
-3.0004587,1.4569081
-3.7570958,-0.43580773
-5.88385,0.81935805
-2.271803,-0.42604953
-4.871846,-1.265237
-4.0191164,-1.6993351
-4.5305676,-0.7442663
-2.88914,0.6910102
-3.771642,1.7974066
-3.078515,-0.5725548
-3.2349377,-1.1290414
-5.5987353,-0.90794176
-3.8673847,1.623568
-2.4158049,-0.6401198
-2.8428288,-1.2470156
-2.7226756,-0.42773864
-3.180209,-0.5008338
-3.66966,0.55739677
-3.8262777,-1.2188222
-4.299838,-1.4604586
-3.896114,-0.48187104
-5.914401,0.15128021
-5.8746686,0.59586746
-4.712723,0.2607754
-3.4792528,-1.5383701
-4.3493133,-1.4550842
-5.9263673,0.29883674
-4.4374084,-1.7096748
-5.921524,-1.2534336
-2.9187098,1.0047259
-3.6528187,-0.90274704
-4.2532983,1.0237792
-5.392597,0.46061453
-2.5630064,0.77408594
-5.914356,-0.7438978
-4.961167,1.0930051
-5.342035,0.41831776
-3.5193965,1.7331892
-4.3931756,0.80117375
-4.2854795,-1.2411219
-3.5779715,-0.12100514
-4.8545213,1.9141215
-2.0082092,1.7180392
-3.1264312,3.9849842
-4.3592877,2.8392396
-4.339743,5.5851064
-3.0287902,5.788623
-2.2514043,4.214489
-2.545724,5.377052
-3.5036545,2.1705062
-3.3846467,2.7161946
-4.108749,2.897862
-5.432203,5.3848004
-5.4231005,5.1472573
-4.6260924,5.2749014
-5.060719,4.7631054
-4.6246805,4.8938107
-3.8021822,3.4947891
-4.1637163,5.381748
-4.027622,5.428923
-2.438705,2.4658527
-5.9898033,2.3048334
-3.6955676,5.4237967
-5.877073,5.4218473
-4.98205,2.759892
-5.7479706,3.4318762
-4.7921486,3.4177558
-3.6916394,2.7328043
-4.9282465,5.392291
-2.4069476,5.9192195
-3.7737284,3.719607
-3.049966,5.7622504
-2.2331848,3.1055725
-3.8976016,2.3732333
-5.806163,3.1563482
-4.773546,4.718686
-2.6778593,5.19318
-4.1358438,3.3565946
-4.791485,3.8126712
-5.1966677,4.675389
-3.0004587,5.456908
-3.7570958,3.5641923
-5.88385,4.819358
-2.271803,3.5739505
-4.871846,2.7347631
-4.0191164,2.300665
-4.5305676,3.2557337
-2.88914,4.69101
-3.771642,5.7974067
-3.078515,3.4274452
-3.2349377,2.8709586
-5.5987353,3.0920582
-3.8673847,5.623568
-2.4158049,3.3598802
-2.8428288,2.7529845
-2.7226756,3.5722613
-3.180209,3.4991663
-3.66966,4.557397
-3.8262777,2.7811778
-4.299838,2.5395412
-3.896114,3.5181289
-5.914401,4.1512804
-5.8746686,4.5958676
-4.712723,4.2607756
-3.4792528,2.4616299
-4.3493133,2.5449157
-5.9263673,4.2988367
-4.4374084,2.2903252
-5.921524,2.7465663
-2.9187098,5.004726
-3.6528187,3.0972528
-4.2532983,5.023779
-5.392597,4.4606147
-2.5630064,4.774086
-5.914356,3.256102
-4.961167,5.093005
-5.342035,4.418318
-3.5193965,5.733189
-4.3931756,4.8011737
-4.2854795,2.7588782
-3.5779715,3.878995
-4.8545213,5.9141216
-2.0082092,5.718039
-3.1264312,7.984984
-4.3592877,6.8392396
-4.339743,9.585106
-3.0287902,9.788623
-2.2514043,8.214489
-2.545724,9.377052
-3.5036545,6.1705065
-3.3846467,6.7161946
-4.108749,6.897862
-5.432203,9.3848
-5.4231005,9.147257
-4.6260924,9.274901
-5.060719,8.763105
-4.6246805,8.89381
-3.8021822,7.494789
-4.1637163,9.381748
-4.027622,9.428923
-2.438705,6.4658527
-5.9898033,6.3048334
-3.6955676,9.423797
-5.877073,9.421847
-4.98205,6.759892
-5.7479706,7.431876
-4.7921486,7.417756
-3.6916394,6.7328043
-4.9282465,9.392291
-2.4069476,9.919219
-3.7737284,7.7196074
-3.049966,9.76225
-2.2331848,7.1055727
-3.8976016,6.3732333
-5.806163,7.156348
-4.773546,8.718686
-2.6778593,9.19318
-4.1358438,7.3565946
-4.791485,7.812671
-5.1966677,8.675388
-3.0004587,9.456908
-3.7570958,7.5641923
-5.88385,8.819358
-2.271803,7.5739503
-4.871846,6.734763
-4.0191164,6.300665
-4.5305676,7.2557335
-2.88914,8.69101
-3.771642,9.797406
-3.078515,7.4274454
-3.2349377,6.8709583
-5.5987353,7.092058
-3.8673847,9.623568
-2.4158049,7.3598804
-2.8428288,6.7529845
-2.7226756,7.5722613
-3.180209,7.499166
-3.66966,8.557397
-3.8262777,6.7811775
-4.299838,6.5395412
-3.896114,7.518129
-5.914401,8.15128
-5.8746686,8.595867
-4.712723,8.260776
-3.4792528,6.46163
-4.3493133,6.5449157
-5.9263673,8.298837
-4.4374084,6.290325
-5.921524,6.7465663
-2.9187098,9.004726
-3.6528187,7.097253
-4.2532983,9.023779
-5.392597,8.460614
-2.5630064,8.774086
-5.914356,7.256102
-4.961167,9.093005
-5.342035,8.418318
-3.5193965,9.73319
-4.3931756,8.801174
-4.2854795,6.758878
-3.5779715,7.878995
-4.8545213,9.914122
-2.0082092,9.7180395
0.87356883,-8.015016
-0.35928783,-9.160761
-0.33974332,-6.4148936
0.97120976,-6.211377
1.7485956,-7.785511
1.4542762,-6.622948
0.49634546,-9.8294935
0.6153534,-9.283806
-0.108748704,-9.1021385
-1.4322028,-6.6151996
-1.4231006,-6.8527427
-0.6260924,-6.7250986
-1.0607189,-7.2368946
-0.62468034,-7.1061893
0.19781773,-8.505211
-0.1637162,-6.618252
-0.027622076,-6.571077
1.5612952,-9.534147
-1.9898033,-9.695167
0.30443227,-6.5762033
-1.8770728,-6.5781527
-0.98204976,-9.240108
-1.7479707,-8.568124
-0.7921484,-8.582244
0.30836058,-9.267196
-0.9282464,-6.607709
1.5930525,-6.0807805
0.22627163,-8.280393
0.95003384,-6.2377496
1.7668152,-8.894427
0.10239829,-9.626766
-1.806163,-8.843652
-0.77354634,-7.281314
1.3221407,-6.80682
-0.13584386,-8.643406
-0.79148465,-8.187328
-1.1966677,-7.324611
0.99954134,-6.543092
0.24290408,-8.435808
-1.8838503,-7.180642
1.728197,-8.426049
-0.871846,-9.265237
-0.019116433,-9.699335
-0.5305678,-8.7442665
1.1108601,-7.30899
0.22835813,-6.2025933
0.921485,-8.572555
0.7650624,-9.129042
-1.5987352,-8.907942
0.13261531,-6.376432
1.584195,-8.64012
1.1571712,-9.247016
1.2773244,-8.427738
0.81979114,-8.5008335
0.3303398,-7.442603
0.1737223,-9.2188225
-0.29983786,-9.460459
0.10388594,-8.481871
-1.9144009,-7.8487196
-1.8746687,-7.4041324
-0.71272284,-7.7392244
0.5207471,-9.53837
-0.34931308,-9.455084
-1.9263674,-7.7011633
-0.43740848,-9.709675
-1.921524,-9.253433
1.0812901,-6.995274
0.34718135,-8.902747
-0.25329816,-6.976221
-1.3925974,-7.5393853
1.4369935,-7.225914
-1.9143562,-8.743897
-0.961167,-6.906995
-1.3420348,-7.581682
0.48060337,-6.266811
-0.3931756,-7.1988263
-0.28547937,-9.241122
0.42202842,-8.121005
-0.85452116,-6.0858784
1.9917907,-6.281961
0.87356883,-4.015016
-0.35928783,-5.1607604
-0.33974332,-2.4148936
0.97120976,-2.2113771
1.7485956,-3.7855113
1.4542762,-2.6229482
0.49634546,-5.8294935
0.6153534,-5.2838054
-0.108748704,-5.102138
-1.4322028,-2.6151996
-1.4231006,-2.8527427
-0.6260924,-2.7250986
-1.0607189,-3.2368946
-0.62468034,-3.1061895
0.19781773,-4.505211
-0.1637162,-2.6182518
-0.027622076,-2.5710769
1.5612952,-5.5341473
-1.9898033,-5.6951666
0.30443227,-2.5762033
-1.8770728,-2.5781527
-0.98204976,-5.240108
-1.7479707,-4.568124
-0.7921484,-4.582244
0.30836058,-5.2671957
-0.9282464,-2.6077087
1.5930525,-2.0807805
0.22627163,-4.2803926
0.95003384,-2.2377496
1.7668152,-4.8944273
0.10239829,-5.6267667
-1.806163,-4.843652
-0.77354634,-3.2813137
1.3221407,-2.80682
-0.13584386,-4.6434054
-0.79148465,-4.187329
-1.1966677,-3.3246112
0.99954134,-2.5430918
0.24290408,-4.4358077
-1.8838503,-3.180642
1.728197,-4.4260497
-0.871846,-5.265237
-0.019116433,-5.699335
-0.5305678,-4.7442665
1.1108601,-3.3089898
0.22835813,-2.2025933
0.921485,-4.5725546
0.7650624,-5.1290417
-1.5987352,-4.907942
0.13261531,-2.376432
1.584195,-4.6401196
1.1571712,-5.2470155
1.2773244,-4.4277387
0.81979114,-4.500834
0.3303398,-3.442603
0.1737223,-5.2188225
-0.29983786,-5.4604588
0.10388594,-4.481871
-1.9144009,-3.8487198
-1.8746687,-3.4041326
-0.71272284,-3.7392247
0.5207471,-5.53837
-0.34931308,-5.4550843
-1.9263674,-3.7011633
-0.43740848,-5.709675
-1.921524,-5.2534337
1.0812901,-2.995274
0.34718135,-4.902747
-0.25329816,-2.9762208
-1.3925974,-3.5393856
1.4369935,-3.225914
-1.9143562,-4.743898
-0.961167,-2.9069948
-1.3420348,-3.5816822
0.48060337,-2.266811
-0.3931756,-3.1988263
-0.28547937,-5.241122
0.42202842,-4.121005
-0.85452116,-2.0858784
1.9917907,-2.281961
0.87356883,3.9849842
-0.35928783,2.8392396
-0.33974332,5.5851064
0.97120976,5.788623
1.7485956,4.214489
1.4542762,5.377052
0.49634546,2.1705062
0.6153534,2.7161946
-0.108748704,2.897862
-1.4322028,5.3848004
-1.4231006,5.1472573
-0.6260924,5.2749014
-1.0607189,4.7631054
-0.62468034,4.8938107
0.19781773,3.4947891
-0.1637162,5.381748
-0.027622076,5.428923
1.5612952,2.4658527
-1.9898033,2.3048334
0.30443227,5.4237967
-1.8770728,5.4218473
-0.98204976,2.759892
-1.7479707,3.4318762
-0.7921484,3.4177558
0.30836058,2.7328043
-0.9282464,5.392291
1.5930525,5.9192195
0.22627163,3.719607
0.95003384,5.7622504
1.7668152,3.1055725
0.10239829,2.3732333
-1.806163,3.1563482
-0.77354634,4.718686
1.3221407,5.19318
-0.13584386,3.3565946
-0.79148465,3.8126712
-1.1966677,4.675389
0.99954134,5.456908
0.24290408,3.5641923
-1.8838503,4.819358
1.728197,3.5739505
-0.871846,2.7347631
-0.019116433,2.300665
-0.5305678,3.2557337
1.1108601,4.69101
0.22835813,5.7974067
0.921485,3.4274452
0.7650624,2.8709586
-1.5987352,3.0920582
0.13261531,5.623568
1.584195,3.3598802
1.1571712,2.7529845
1.2773244,3.5722613
0.81979114,3.4991663
0.3303398,4.557397
0.1737223,2.7811778
-0.29983786,2.5395412
0.10388594,3.5181289
-1.9144009,4.1512804
-1.8746687,4.5958676
-0.71272284,4.2607756
0.5207471,2.4616299
-0.34931308,2.5449157
-1.9263674,4.2988367
-0.43740848,2.2903252
-1.921524,2.7465663
1.0812901,5.004726
0.34718135,3.0972528
-0.25329816,5.023779
-1.3925974,4.4606147
1.4369935,4.774086
