step,site_index,x,y,is_removed
0,83,-7.028790243459236,-6.21137727783022,0
0,84,-6.2514044567681815,-7.785511244540082,0
0,85,-6.545723794098758,-6.622948071704361,0
0,86,-7.503654553647991,-9.829493779971664,0
0,87,-7.384646567931849,-9.283805379809984,0
0,88,-8.108748706556845,-9.102138107796774,0
0,89,-9.432202757923429,-6.615199645865754,0
0,90,-9.42310061376434,-6.852742844331519,0
0,91,-8.626092401589439,-6.7250986302180715,0
0,92,-9.060718876023762,-7.2368947353147774,0
0,93,-8.6246803381844,-7.1061894560362155,0
0,94,-7.802182277389308,-8.505210909758231,0
0,95,-8.163716202155069,-6.618251936261348,0
0,96,-8.027622076028718,-6.571077010187434,0
0,97,-6.438704901835246,-9.534147120675287,0
0,98,-9.989803308466726,-9.69516648457229,0
0,99,-7.695567733459489,-6.5762032975721905,0
0,100,-9.877072806909943,-6.578152528109027,0
0,101,-8.982049748294292,-9.24010784372654,0
0,102,-9.747970704399942,-8.568123937167417,0
0,103,-8.79214839298702,-8.582244074092447,0
0,104,-7.6916394295937325,-9.2671955562288,0
0,105,-8.92824637408405,-6.607708637835666,0
0,106,-6.406947487937966,-6.080780575053268,0
0,107,-7.773728363900899,-8.280392856314894,0
0,108,-7.049966132743051,-6.237749637514722,0
0,109,-6.233184824697555,-8.894427477457853,0
0,110,-7.897601711942476,-9.626766724109949,0
0,111,-9.806162916007418,-8.84365176990074,0
0,112,-8.773546350155073,-7.2813136611864575,0
0,113,-6.677859274947399,-6.806819810092067,0
0,114,-8.135843856878015,-8.643405578853278,0
0,115,-8.791484629219555,-8.187328703441143,0
0,116,-9.196667704417484,-7.324611268519698,0
0,117,-7.000458679357809,-6.54309192041107,0
0,118,-7.757095913093119,-8.4358077336551,0
0,119,-9.883850341534847,-7.180641933978837,0
0,120,-6.2718030597210745,-8.426049527637781,0
0,121,-8.871846042757882,-9.265236968591829,0
0,122,-8.019116432899414,-9.699335150716717,0
0,123,-8.530567834767375,-8.744266286584905,0
0,124,-6.889139870416791,-7.308989801610329,0
0,125,-7.771641869740231,-6.202593478467653,0
0,126,-7.078514997393468,-8.572554837414481,0
0,127,-7.2349375816226065,-9.129041470600653,0
0,128,-9.598735184558498,-8.90794174524298,0
0,129,-7.867384691481757,-6.376431919545844,0
0,130,-6.415804947384048,-8.640119766126137,0
0,131,-6.842828728466486,-9.247015625518742,0
0,132,-6.722675573747367,-8.427738624071845,0
0,133,-7.180208848660871,-8.50083378592237,0
0,134,-7.669660207045824,-7.44260322293799,0
0,135,-7.826277699518025,-9.218822215842241,0
0,136,-8.299837847799846,-9.4604586258271,0
0,137,-7.896114060429987,-8.481871028951899,0
0,138,-9.91440089297787,-7.848719791695649,0
0,139,-9.874668663797314,-7.404132525158019,0
0,140,-8.712722823561938,-7.739224614282707,0
0,141,-7.479252847954287,-9.53837010491206,0
0,142,-8.349313091084397,-9.45508425502778,0
0,143,-9.926367345125001,-7.7011632636289304,0
0,144,-8.437408477030015,-9.709674832962211,0
0,145,-9.92152407509591,-9.253433581108403,0
0,146,-6.918709909070489,-6.995274092851577,0
0,147,-7.652818637468902,-8.902747042464789,0
0,148,-8.253298176082518,-6.976220817945693,0
0,149,-9.392597391840582,-7.539385481011283,0
0,150,-6.563006571912069,-7.225914090521357,0
0,151,-9.914356210618797,-8.743897793019627,0
0,152,-8.961166985613875,-6.906994964917992,0
0,153,-9.342034842964804,-7.5816822306080915,0
0,154,-7.519396644808753,-6.26681071643328,0
0,155,-8.393175609194195,-7.198826271015591,0
0,156,-8.285479381629363,-9.241121931016945,0
0,157,-7.577971580603816,-8.121005141775962,0
0,158,-8.85452113700774,-6.085878460647811,0
0,159,-6.008209335275729,-6.281960874447221,0
0,160,-7.126431153102484,-4.015015900847214,0
0,161,-8.359287840488623,-5.160760465765817,0
0,162,-8.33974331401349,-2.414893780067197,0
0,163,-7.028790243459236,-2.21137727783022,0
0,164,-6.2514044567681815,-3.7855112445400816,0
0,165,-6.545723794098758,-2.6229480717043603,0
0,166,-7.503654553647991,-5.829493779971664,0
0,167,-7.384646567931849,-5.2838053798099835,0
0,168,-8.108748706556845,-5.102138107796774,0
0,169,-9.432202757923429,-2.615199645865754,0
0,170,-9.42310061376434,-2.8527428443315186,0
0,171,-8.626092401589439,-2.7250986302180715,0
0,172,-9.060718876023762,-3.236894735314778,0
0,173,-8.6246803381844,-3.106189456036215,0
0,174,-7.802182277389308,-4.505210909758231,0
0,175,-8.163716202155069,-2.6182519362613483,0
0,176,-8.027622076028718,-2.5710770101874334,0
0,177,-6.438704901835246,-5.5341471206752875,0
0,178,-9.989803308466726,-5.69516648457229,0
0,179,-7.695567733459489,-2.57620329757219,0
0,180,-9.877072806909943,-2.578152528109027,0
0,181,-8.982049748294292,-5.240107843726539,0
0,182,-9.747970704399942,-4.568123937167417,0
0,183,-8.79214839298702,-4.582244074092447,0
0,184,-7.6916394295937325,-5.267195556228801,0
0,185,-8.92824637408405,-2.607708637835666,0
0,186,-6.406947487937966,-2.0807805750532684,0
0,187,-7.773728363900899,-4.280392856314894,0
0,188,-7.049966132743051,-2.237749637514722,0
0,189,-6.233184824697555,-4.894427477457852,0
0,190,-7.897601711942476,-5.62676672410995,0
0,191,-9.806162916007418,-4.84365176990074,0
0,192,-8.773546350155073,-3.281313661186458,0
0,193,-6.677859274947399,-2.8068198100920667,0
0,194,-8.135843856878015,-4.643405578853278,0
0,195,-8.791484629219555,-4.187328703441142,0
0,196,-9.196667704417484,-3.3246112685196976,0
0,197,-7.000458679357809,-2.5430919204110696,0
0,198,-7.757095913093119,-4.4358077336551,0
0,199,-9.883850341534847,-3.1806419339788365,0
0,200,-6.2718030597210745,-4.426049527637781,0
0,201,-8.871846042757882,-5.265236968591829,0
0,202,-8.019116432899414,-5.699335150716717,0
0,203,-8.530567834767375,-4.744266286584905,0
0,204,-6.889139870416791,-3.308989801610329,0
0,205,-7.771641869740231,-2.2025934784676533,0
0,206,-7.078514997393468,-4.572554837414481,0
0,207,-7.2349375816226065,-5.129041470600653,0
0,208,-9.598735184558498,-4.907941745242979,0
0,209,-7.867384691481757,-2.376431919545844,0
0,210,-6.415804947384048,-4.640119766126137,0
0,211,-6.842828728466486,-5.247015625518741,0
0,212,-6.722675573747367,-4.427738624071845,0
0,213,-7.180208848660871,-4.500833785922371,0
0,214,-7.669660207045824,-3.44260322293799,0
0,215,-7.826277699518025,-5.218822215842241,0
0,216,-8.299837847799846,-5.4604586258270995,0
0,217,-7.896114060429987,-4.481871028951899,0
0,218,-9.91440089297787,-3.848719791695649,0
0,219,-9.874668663797314,-3.4041325251580195,0
0,220,-8.712722823561938,-3.739224614282706,0
0,221,-7.479252847954287,-5.53837010491206,0
0,222,-8.349313091084397,-5.45508425502778,0
0,223,-9.926367345125001,-3.7011632636289304,0
0,224,-8.437408477030015,-5.70967483296221,0
0,225,-9.92152407509591,-5.253433581108404,0
0,226,-6.918709909070489,-2.9952740928515778,0
0,227,-7.652818637468902,-4.902747042464789,0
0,228,-8.253298176082518,-2.9762208179456935,0
0,229,-9.392597391840582,-3.5393854810112826,0
0,230,-6.563006571912069,-3.2259140905213575,0
0,231,-9.914356210618797,-4.743897793019626,0
0,232,-8.961166985613875,-2.9069949649179914,0
0,233,-9.342034842964804,-3.581682230608091,0
0,234,-7.519396644808753,-2.2668107164332807,0
0,235,-8.393175609194195,-3.1988262710155912,0
0,236,-8.285479381629363,-5.241121931016945,0
0,237,-7.577971580603816,-4.121005141775962,0
0,238,-8.85452113700774,-2.0858784606478102,0
0,239,-6.008209335275729,-2.281960874447221,0
0,240,-7.126431153102484,-0.01501590084721327,0
0,241,-8.359287840488623,-1.1607604657658173,0
0,242,-8.33974331401349,1.5851062199328032,0
0,243,-7.028790243459236,1.7886227221697801,0
0,244,-6.2514044567681815,0.2144887554599184,0
0,245,-6.545723794098758,1.3770519282956397,0
0,246,-7.503654553647991,-1.8294937799716644,0
0,247,-7.384646567931849,-1.2838053798099835,0
0,248,-8.108748706556845,-1.1021381077967747,0
0,249,-9.432202757923429,1.3848003541342462,0
0,250,-9.42310061376434,1.1472571556684814,0
0,251,-8.626092401589439,1.2749013697819285,0
0,252,-9.060718876023762,0.7631052646852221,0
0,253,-8.6246803381844,0.8938105439637849,0
0,254,-7.802182277389308,-0.5052109097582318,0
0,255,-8.163716202155069,1.3817480637386517,0
0,256,-8.027622076028718,1.4289229898125666,0
0,257,-6.438704901835246,-1.534147120675288,0
0,258,-9.989803308466726,-1.6951664845722902,0
0,259,-7.695567733459489,1.42379670242781,0
0,260,-9.877072806909943,1.421847471890973,0
0,261,-8.982049748294292,-1.240107843726539,0
0,262,-9.747970704399942,-0.5681239371674174,0
0,263,-8.79214839298702,-0.5822440740924475,0
0,264,-7.6916394295937325,-1.2671955562288009,0
0,265,-8.92824637408405,1.3922913621643338,0
0,266,-6.406947487937966,1.9192194249467316,0
0,267,-7.773728363900899,-0.2803928563148941,0
0,268,-7.049966132743051,1.762250362485278,0
0,269,-6.233184824697555,-0.8944274774578522,0
0,270,-7.897601711942476,-1.6267667241099497,0
0,271,-9.806162916007418,-0.8436517699007395,0
0,272,-8.773546350155073,0.718686338813542,0
0,273,-6.677859274947399,1.1931801899079333,0
0,274,-8.135843856878015,-0.6434055788532778,0
0,275,-8.791484629219555,-0.18732870344114172,0
0,276,-9.196667704417484,0.6753887314803024,0
0,277,-7.000458679357809,1.4569080795889304,0
0,278,-7.757095913093119,-0.4358077336551003,0
0,279,-9.883850341534847,0.8193580660211635,0
0,280,-6.2718030597210745,-0.4260495276377818,0
0,281,-8.871846042757882,-1.2652369685918283,0
0,282,-8.019116432899414,-1.699335150716717,0
0,283,-8.530567834767375,-0.7442662865849052,0
0,284,-6.889139870416791,0.6910101983896708,0
0,285,-7.771641869740231,1.7974065215323467,0
0,286,-7.078514997393468,-0.5725548374144811,0
0,287,-7.2349375816226065,-1.129041470600653,0
0,288,-9.598735184558498,-0.9079417452429799,0
0,289,-7.867384691481757,1.623568080454156,0
0,290,-6.415804947384048,-0.6401197661261366,0
0,291,-6.842828728466486,-1.247015625518741,0
0,292,-6.722675573747367,-0.42773862407184415,0
0,293,-7.180208848660871,-0.5008337859223704,0
0,294,-7.669660207045824,0.5573967770620101,0
0,295,-7.826277699518025,-1.2188222158422417,0
0,296,-8.299837847799846,-1.460458625827099,0
0,297,-7.896114060429987,-0.48187102895189904,0
0,298,-9.91440089297787,0.15128020830435096,0
0,299,-9.874668663797314,0.5958674748419805,0
0,300,-8.712722823561938,0.26077538571729386,0
0,301,-7.479252847954287,-1.53837010491206,0
0,302,-8.349313091084397,-1.4550842550277792,0
0,303,-9.926367345125001,0.29883673637106956,0
0,304,-8.437408477030015,-1.70967483296221,0
0,305,-9.92152407509591,-1.2534335811084043,0
0,306,-6.918709909070489,1.0047259071484222,0
0,307,-7.652818637468902,-0.9027470424647888,0
0,308,-8.253298176082518,1.0237791820543065,0
0,309,-9.392597391840582,0.4606145189887174,0
0,310,-6.563006571912069,0.7740859094786425,0
0,311,-9.914356210618797,-0.7438977930196264,0
0,312,-8.961166985613875,1.0930050350820086,0
0,313,-9.342034842964804,0.4183177693919089,0
0,314,-7.519396644808753,1.7331892835667193,0
0,315,-8.393175609194195,0.8011737289844088,0
0,316,-8.285479381629363,-1.241121931016945,0
0,317,-7.577971580603816,-0.12100514177596189,0
0,318,-8.85452113700774,1.9141215393521898,0
0,319,-6.008209335275729,1.718039125552779,0
0,320,-7.126431153102484,3.9849840991527867,0
0,321,-8.359287840488623,2.8392395342341827,0
0,322,-8.33974331401349,5.585106219932803,0
0,323,-7.028790243459236,5.78862272216978,0
0,324,-6.2514044567681815,4.214488755459918,0
0,325,-6.545723794098758,5.377051928295639,0
0,326,-7.503654553647991,2.1705062200283356,0
0,327,-7.384646567931849,2.7161946201900165,0
0,328,-8.108748706556845,2.8978618922032253,0
0,329,-9.432202757923429,5.384800354134246,0
0,330,-9.42310061376434,5.147257155668481,0
0,331,-8.626092401589439,5.2749013697819285,0
0,332,-9.060718876023762,4.7631052646852226,0
0,333,-8.6246803381844,4.8938105439637845,0
0,334,-7.802182277389308,3.494789090241768,0
0,335,-8.163716202155069,5.381748063738652,0
0,336,-8.027622076028718,5.428922989812566,0
0,337,-6.438704901835246,2.465852879324712,0
0,338,-9.989803308466726,2.3048335154277098,0
0,339,-7.695567733459489,5.4237967024278095,0
0,340,-9.877072806909943,5.421847471890973,0
0,341,-8.982049748294292,2.759892156273461,0
0,342,-9.747970704399942,3.4318760628325826,0
0,343,-8.79214839298702,3.4177559259075525,0
0,344,-7.6916394295937325,2.732804443771199,0
0,345,-8.92824637408405,5.392291362164334,0
0,346,-6.406947487937966,5.919219424946732,0
0,347,-7.773728363900899,3.719607143685106,0
0,348,-7.049966132743051,5.762250362485278,0
0,349,-6.233184824697555,3.1055725225421478,0
0,350,-7.897601711942476,2.3732332758900503,0
0,351,-9.806162916007418,3.1563482300992605,0
0,352,-8.773546350155073,4.7186863388135425,0
0,353,-6.677859274947399,5.193180189907933,0
0,354,-8.135843856878015,3.3565944211467222,0
0,355,-8.791484629219555,3.8126712965588583,0
0,356,-9.196667704417484,4.675388731480302,0
0,357,-7.000458679357809,5.45690807958893,0
0,358,-7.757095913093119,3.5641922663448997,0
0,359,-9.883850341534847,4.819358066021163,0
0,360,-6.2718030597210745,3.573950472362218,0
0,361,-8.871846042757882,2.7347630314081717,0
0,362,-8.019116432899414,2.300664849283283,0
0,363,-8.530567834767375,3.2557337134150948,0
0,364,-6.889139870416791,4.691010198389671,0
0,365,-7.771641869740231,5.797406521532347,0
0,366,-7.078514997393468,3.427445162585519,0
0,367,-7.2349375816226065,2.870958529399347,0
0,368,-9.598735184558498,3.09205825475702,0
0,369,-7.867384691481757,5.623568080454156,0
0,370,-6.415804947384048,3.3598802338738634,0
0,371,-6.842828728466486,2.752984374481259,0
0,372,-6.722675573747367,3.572261375928156,0
0,373,-7.180208848660871,3.4991662140776296,0
0,374,-7.669660207045824,4.55739677706201,0
0,375,-7.826277699518025,2.7811777841577583,0
0,376,-8.299837847799846,2.539541374172901,0
0,377,-7.896114060429987,3.518128971048101,0
0,378,-9.91440089297787,4.151280208304351,0
0,379,-9.874668663797314,4.595867474841981,0
0,380,-8.712722823561938,4.260775385717293,0
0,381,-7.479252847954287,2.46162989508794,0
0,382,-8.349313091084397,2.544915744972221,0
0,383,-9.926367345125001,4.2988367363710696,0
0,384,-8.437408477030015,2.29032516703779,0
0,385,-9.92152407509591,2.7465664188915957,0
0,386,-6.918709909070489,5.004725907148423,0
0,387,-7.652818637468902,3.0972529575352112,0
0,388,-8.253298176082518,5.023779182054307,0
0,389,-9.392597391840582,4.460614518988717,0
0,390,-6.563006571912069,4.774085909478643,0
0,391,-9.914356210618797,3.2561022069803736,0
0,392,-8.961166985613875,5.093005035082008,0
0,393,-9.342034842964804,4.4183177693919085,0
0,394,-7.519396644808753,5.73318928356672,0
0,395,-8.393175609194195,4.801173728984409,0
0,396,-8.285479381629363,2.758878068983055,0
0,397,-7.577971580603816,3.878994858224038,0
0,398,-8.85452113700774,5.914121539352189,0
0,399,-6.008209335275729,5.718039125552779,0
0,400,-7.126431153102484,7.984984099152786,0
0,401,-8.359287840488623,6.839239534234183,0
0,402,-8.33974331401349,9.585106219932804,0
0,403,-7.028790243459236,9.78862272216978,0
0,404,-6.2514044567681815,8.214488755459918,0
0,405,-6.545723794098758,9.37705192829564,0
0,406,-7.503654553647991,6.170506220028336,0
0,407,-7.384646567931849,6.7161946201900165,0
0,408,-8.108748706556845,6.897861892203226,0
0,409,-9.432202757923429,9.384800354134246,0
0,410,-9.42310061376434,9.14725715566848,0
0,411,-8.626092401589439,9.27490136978193,0
0,412,-9.060718876023762,8.763105264685223,0
0,413,-8.6246803381844,8.893810543963784,0
0,414,-7.802182277389308,7.494789090241769,0
0,415,-8.163716202155069,9.381748063738652,0
0,416,-8.027622076028718,9.428922989812566,0
0,417,-6.438704901835246,6.4658528793247125,0
0,418,-9.989803308466726,6.30483351542771,0
0,419,-7.695567733459489,9.42379670242781,0
0,420,-9.877072806909943,9.421847471890974,0
0,421,-8.982049748294292,6.759892156273461,0
0,422,-9.747970704399942,7.431876062832583,0
0,423,-8.79214839298702,7.417755925907553,0
0,424,-7.6916394295937325,6.732804443771199,0
0,425,-8.92824637408405,9.392291362164334,0
0,426,-6.406947487937966,9.919219424946732,0
0,427,-7.773728363900899,7.719607143685106,0
0,428,-7.049966132743051,9.762250362485279,0
0,429,-6.233184824697555,7.105572522542148,0
0,430,-7.897601711942476,6.37323327589005,0
0,431,-9.806162916007418,7.15634823009926,0
0,432,-8.773546350155073,8.718686338813542,0
0,433,-6.677859274947399,9.193180189907933,0
0,434,-8.135843856878015,7.356594421146722,0
0,435,-8.791484629219555,7.812671296558858,0
0,436,-9.196667704417484,8.675388731480302,0
0,437,-7.000458679357809,9.456908079588931,0
0,438,-7.757095913093119,7.5641922663449,0
0,439,-9.883850341534847,8.819358066021163,0
0,440,-6.2718030597210745,7.573950472362219,0
0,441,-8.871846042757882,6.734763031408171,0
0,442,-8.019116432899414,6.300664849283283,0
0,443,-8.530567834767375,7.255733713415095,0
0,444,-6.889139870416791,8.691010198389671,0
0,445,-7.771641869740231,9.797406521532347,0
0,446,-7.078514997393468,7.427445162585519,0
0,447,-7.2349375816226065,6.870958529399347,0
0,448,-9.598735184558498,7.092058254757021,0
0,449,-7.867384691481757,9.623568080454156,0
0,450,-6.415804947384048,7.359880233873863,0
0,451,-6.842828728466486,6.752984374481259,0
0,452,-6.722675573747367,7.572261375928155,0
0,453,-7.180208848660871,7.499166214077629,0
0,454,-7.669660207045824,8.55739677706201,0
0,455,-7.826277699518025,6.781177784157759,0
0,456,-8.299837847799846,6.5395413741729005,0
0,457,-7.896114060429987,7.518128971048101,0
0,458,-9.91440089297787,8.151280208304351,0
0,459,-9.874668663797314,8.595867474841981,0
0,460,-8.712722823561938,8.260775385717293,0
0,461,-7.479252847954287,6.46162989508794,0
0,462,-8.349313091084397,6.54491574497222,0
0,463,-9.926367345125001,8.298836736371069,0
0,464,-8.437408477030015,6.29032516703779,0
0,465,-9.92152407509591,6.746566418891596,0
0,466,-6.918709909070489,9.004725907148423,0
0,467,-7.652818637468902,7.097252957535211,0
0,468,-8.253298176082518,9.023779182054307,0
0,469,-9.392597391840582,8.460614518988717,0
0,470,-6.563006571912069,8.774085909478643,0
0,471,-9.914356210618797,7.256102206980374,0
0,472,-8.961166985613875,9.093005035082008,0
0,473,-9.342034842964804,8.418317769391908,0
0,474,-7.519396644808753,9.73318928356672,0
0,475,-8.393175609194195,8.80117372898441,0
0,476,-8.285479381629363,6.758878068983055,0
0,477,-7.577971580603816,7.878994858224038,0
0,478,-8.85452113700774,9.91412153935219,0
0,479,-6.008209335275729,9.718039125552778,0
0,480,-3.1264311531024838,-8.015015900847214,0
0,481,-4.359287840488623,-9.160760465765817,0
0,482,-4.339743314013489,-6.414893780067197,0
0,483,-3.0287902434592358,-6.21137727783022,0
0,484,-2.251404456768182,-7.785511244540082,0
0,485,-2.545723794098758,-6.622948071704361,0
0,486,-3.50365455364799,-9.829493779971664,0
0,487,-3.3846465679318496,-9.283805379809984,0
0,488,-4.108748706556845,-9.102138107796774,0
0,489,-5.432202757923429,-6.615199645865754,0
0,490,-5.4231006137643405,-6.852742844331519,0
0,491,-4.626092401589439,-6.7250986302180715,0
0,492,-5.060718876023762,-7.2368947353147774,0
0,493,-4.624680338184399,-7.1061894560362155,0
0,494,-3.802182277389308,-8.505210909758231,0
0,495,-4.163716202155069,-6.618251936261348,0
0,496,-4.0276220760287185,-6.571077010187434,0
0,497,-2.4387049018352465,-9.534147120675287,0
0,498,-5.989803308466726,-9.69516648457229,0
0,499,-3.6955677334594887,-6.5762032975721905,0
0,500,-5.877072806909943,-6.578152528109027,0
0,501,-4.982049748294292,-9.24010784372654,0
0,502,-5.7479707043999415,-8.568123937167417,0
0,503,-4.79214839298702,-8.582244074092447,0
0,504,-3.6916394295937325,-9.2671955562288,0
0,505,-4.92824637408405,-6.607708637835666,0
0,506,-2.406947487937966,-6.080780575053268,0
0,507,-3.773728363900899,-8.280392856314894,0
0,508,-3.0499661327430507,-6.237749637514722,0
0,509,-2.233184824697555,-8.894427477457853,0
0,510,-3.8976017119424764,-9.626766724109949,0
0,511,-5.806162916007418,-8.84365176990074,0
0,512,-4.773546350155073,-7.2813136611864575,0
0,513,-2.677859274947399,-6.806819810092067,0
0,514,-4.135843856878014,-8.643405578853278,0
0,515,-4.791484629219555,-8.187328703441143,0
0,516,-5.196667704417484,-7.324611268519698,0
0,517,-3.000458679357809,-6.54309192041107,0
0,518,-3.757095913093119,-8.4358077336551,0
0,519,-5.883850341534847,-7.180641933978837,0
0,520,-2.2718030597210745,-8.426049527637781,0
0,521,-4.871846042757882,-9.265236968591829,0
0,522,-4.0191164328994144,-9.699335150716717,0
0,523,-4.530567834767375,-8.744266286584905,0
0,524,-2.889139870416791,-7.308989801610329,0
0,525,-3.7716418697402307,-6.202593478467653,0
0,526,-3.078514997393467,-8.572554837414481,0
0,527,-3.234937581622607,-9.129041470600653,0
0,528,-5.598735184558498,-8.90794174524298,0
0,529,-3.867384691481757,-6.376431919545844,0
0,530,-2.415804947384048,-8.640119766126137,0
0,531,-2.842828728466486,-9.247015625518742,0
0,532,-2.7226755737473667,-8.427738624071845,0
0,533,-3.180208848660871,-8.50083378592237,0
0,534,-3.669660207045825,-7.44260322293799,0
0,535,-3.8262776995180254,-9.218822215842241,0
0,536,-4.299837847799847,-9.4604586258271,0
0,537,-3.8961140604299866,-8.481871028951899,0
0,538,-5.91440089297787,-7.848719791695649,0
0,539,-5.874668663797314,-7.404132525158019,0
0,540,-4.712722823561938,-7.739224614282707,0
0,541,-3.4792528479542866,-9.53837010491206,0
0,542,-4.3493130910843965,-9.45508425502778,0
0,543,-5.926367345125001,-7.7011632636289304,0
0,544,-4.437408477030014,-9.709674832962211,0
0,545,-5.92152407509591,-9.253433581108403,0
0,546,-2.918709909070489,-6.995274092851577,0
0,547,-3.6528186374689016,-8.902747042464789,0
0,548,-4.253298176082518,-6.976220817945693,0
0,549,-5.392597391840582,-7.539385481011283,0
0,550,-2.563006571912069,-7.225914090521357,0
0,551,-5.914356210618797,-8.743897793019627,0
0,552,-4.961166985613875,-6.906994964917992,0
0,553,-5.342034842964804,-7.5816822306080915,0
0,554,-3.519396644808753,-6.26681071643328,0
0,555,-4.393175609194194,-7.198826271015591,0
0,556,-4.285479381629363,-9.241121931016945,0
0,557,-3.5779715806038164,-8.121005141775962,0
0,558,-4.85452113700774,-6.085878460647811,0
0,559,-2.008209335275729,-6.281960874447221,0
0,560,-3.1264311531024838,-4.015015900847214,0
0,561,-4.359287840488623,-5.160760465765817,0
0,562,-4.339743314013489,-2.414893780067197,0
0,563,-3.0287902434592358,-2.21137727783022,0
0,564,-2.251404456768182,-3.7855112445400816,0
0,565,-2.545723794098758,-2.6229480717043603,0
0,566,-3.50365455364799,-5.829493779971664,0
0,567,-3.3846465679318496,-5.2838053798099835,0
0,568,-4.108748706556845,-5.102138107796774,0
0,569,-5.432202757923429,-2.615199645865754,0
0,570,-5.4231006137643405,-2.8527428443315186,0
0,571,-4.626092401589439,-2.7250986302180715,0
0,572,-5.060718876023762,-3.236894735314778,0
0,573,-4.624680338184399,-3.106189456036215,0
0,574,-3.802182277389308,-4.505210909758231,0
0,575,-4.163716202155069,-2.6182519362613483,0
0,576,-4.0276220760287185,-2.5710770101874334,0
0,577,-2.4387049018352465,-5.5341471206752875,0
0,578,-5.989803308466726,-5.69516648457229,0
